Member,Vote,Party,State,ProfileAdams,No,Democratic,NC,/members/A000370
Horsford,No,Democratic,NV,/members/H001066
Houlahan,No,Democratic,PA,/members/H001085
Hoyer,No,Democratic,MD,/members/H000874
Hudson,Aye,Republican,NC,/members/H001067
Huffman,No,Democratic,CA,/members/H001068
Huizenga,Aye,Republican,MI,/members/H001058
Issa,Aye,Republican,CA,/members/I000056
Jackson,Aye,Republican,TX,/members/J000304
Jackson Lee,No,Democratic,TX,/members/J000032
Jacobs (CA),No,Democratic,CA,/members/J000305
Jacobs (NY),Aye,Republican,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000020
Jayapal,No,Democratic,WA,/members/J000298
Jeffries,No,Democratic,NY,/members/J000294
Johnson (GA),No,Democratic,GA,/members/J000288
Johnson (LA),Aye,Republican,LA,/members/J000299
Johnson (OH),Aye,Republican,OH,/members/J000292
Johnson (SD),Aye,Republican,SD,/members/J000301
Johnson (TX),No,Democratic,TX,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000126
Jones,No,Democratic,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000306
Jordan,Aye,Republican,OH,/members/J000289
Joyce (OH),Aye,Republican,OH,/members/J000295
Joyce (PA),Aye,Republican,PA,/members/J000302
Kahele,No,Democratic,HI,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000396
Kaptur,No,Democratic,OH,/members/K000009
Katko,Aye,Republican,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000386
Keating,No,Democratic,MA,/members/K000375
Keller,Aye,Republican,PA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000395
Kelly (IL),No,Democratic,IL,/members/K000385
Kelly (MS),Aye,Republican,MS,/members/K000388
Kelly (PA),Aye,Republican,PA,/members/K000376
Khanna,No,Democratic,CA,/members/K000389
Kildee,No,Democratic,MI,/members/K000380
Kilmer,No,Democratic,WA,/members/K000381
Kim (CA),Aye,Republican,CA,/members/K000397
Kim (NJ),No,Democratic,NJ,/members/K000394
Kind,No,Democratic,WI,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000188
Kinzinger,Not Voting,Republican,IL,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000378
Kirkpatrick,No,Democratic,AZ,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000368
Krishnamoorthi,No,Democratic,IL,/members/K000391
Kuster,No,Democratic,NH,/members/K000382
Kustoff,Aye,Republican,TN,/members/K000392
LaHood,Aye,Republican,IL,/members/L000585
LaMalfa,Aye,Republican,CA,/members/L000578
Lamb,No,Democratic,PA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000588
Lamborn,Aye,Republican,CO,/members/L000564
Langevin,No,Democratic,RI,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000559
Larsen (WA),No,Democratic,WA,/members/L000560
Larson (CT),No,Democratic,CT,/members/L000557
Latta,Aye,Republican,OH,/members/L000566
LaTurner,Aye,Republican,KS,/members/L000266
Lawrence,No,Democratic,MI,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000581
Lawson (FL),No,Democratic,FL,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000586
Lee (CA),No,Democratic,CA,/members/L000551
Lee (NV),No,Democratic,NV,/members/L000590
Leger Fernandez,No,Democratic,NM,/members/L000273
Lesko,Aye,Republican,AZ,/members/L000589
Letlow,Aye,Republican,LA,/members/L000595
Levin (CA),No,Democratic,CA,/members/L000593
Levin (MI),No,Democratic,MI,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000592
Lieu,No,Democratic,CA,/members/L000582
Lofgren,No,Democratic,CA,/members/L000397
Long,Aye,Republican,MO,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000576
Loudermilk,Aye,Republican,GA,/members/L000583
Lowenthal,No,Democratic,CA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000579
Lucas,Aye,Republican,OK,/members/L000491
Luetkemeyer,Aye,Republican,MO,/members/L000569
Luria,No,Democratic,VA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000591
Lynch,No,Democratic,MA,/members/L000562
Mace,Aye,Republican,SC,/members/M000194
Malinowski,No,Democratic,NJ,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001203
Malliotakis,Aye,Republican,NY,/members/M000317
Maloney, Carolyn B.,No,Democratic,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000087
Maloney, Sean,No,Democratic,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001185
Mann,Aye,Republican,KS,/members/M000871
Manning,No,Democratic,NC,/members/M001135
Massie,Aye,Republican,KY,/members/M001184
Mast,Aye,Republican,FL,/members/M001199
Matsui,No,Democratic,CA,/members/M001163
McBath,No,Democratic,GA,/members/M001208
McCarthy,Aye,Republican,CA,/members/M001165
McCaul,Aye,Republican,TX,/members/M001157
McClain,Aye,Republican,MI,/members/M001136
McClintock,Aye,Republican,CA,/members/M001177
McCollum,No,Democratic,MN,/members/M001143
McEachin,No,Democratic,VA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001200
McGovern,No,Democratic,MA,/members/M000312
McHenry,Aye,Republican,NC,/members/M001156
McKinley,Aye,Republican,WV,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001180
McNerney,No,Democratic,CA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001166
Meeks,No,Democratic,NY,/members/M001137
Meijer,Aye,Republican,MI,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001186
Meng,No,Democratic,NY,/members/M001188
Meuser,Aye,Republican,PA,/members/M001204
Mfume,No,Democratic,MD,/members/M000687
Miller (IL),Aye,Republican,IL,/members/M001211
Miller (WV),Aye,Republican,WV,/members/M001205
Miller-Meeks,Aye,Republican,IA,/members/M001215
Moolenaar,Aye,Republican,MI,/members/M001194
Mooney,Aye,Republican,WV,/members/M001195
Moore (AL),Aye,Republican,AL,/members/M001212
Moore (UT),Aye,Republican,UT,/members/M001213
Moore (WI),No,Democratic,WI,/members/M001160
Morelle,No,Democratic,NY,/members/M001206
Moulton,No,Democratic,MA,/members/M001196
Mrvan,No,Democratic,IN,/members/M001214
Mullin,Aye,Republican,OK,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001190
Murphy (FL),No,Democratic,FL,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001202
Murphy (NC),Aye,Republican,NC,/members/M001210
Nadler,No,Democratic,NY,/members/N000002
Napolitano,No,Democratic,CA,/members/N000179
Neal,No,Democratic,MA,/members/N000015
Neguse,No,Democratic,CO,/members/N000191
Nehls,Aye,Republican,TX,/members/N000026
Newhouse,Aye,Republican,WA,/members/N000189
Newman,No,Democratic,IL,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000192
Norcross,No,Democratic,NJ,/members/N000188
Norman,Aye,Republican,SC,/members/N000190
Norton,No,Democratic,DC,/members/N000147
O'Halleran,No,Democratic,AZ,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000171
Obernolte,Aye,Republican,CA,/members/O000019
Ocasio-Cortez,No,Democratic,NY,/members/O000172
Omar,No,Democratic,MN,/members/O000173
Owens,Aye,Republican,UT,/members/O000086
