Roll,Issue,Question,Description,Time,Results549,Bill Number: H. R. 2617, On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt,To amend section 1115 of title 31, United States Code, to amend the description of how performance goals are achieved, and for other purposes,Dec 23, 2022, 02:00 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-549.csv
440,Bill Number: H. R. 1456, On Motion to Suspend the Rules and Pass, as Amended,Peace Corps Reauthorization Act,Sep 19, 2022, 07:32 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-440.csv
439,Bill Number: S. 3157, On Motion to Suspend the Rules and Pass,Bridging the Gap for New Americans Act,Sep 19, 2022, 07:23 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-439.csv
438,Bill Number: S. 3895, On Motion to Suspend the Rules and Pass,United States Commission on International Religious Freedom Reauthorization Act,Sep 19, 2022, 07:09 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-438.csv
437,Bill Number: H. R. 2988, On Passage,Whistleblower Protection Improvement Act,Sep 15, 2022, 03:39 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-437.csv
436,Bill Number: H. R. 2988, On Agreeing to the Amendment,Amendment Author: Carolyn B. Maloney of New York Part C Amendment En Bloc,Sep 15, 2022, 03:25 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-436.csv
435,Bill Number: H. R. 8326, On Passage,Ensuring a Fair and Accurate Census Act,Sep 15, 2022, 03:14 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-435.csv
434,Bill Number: H. R. 8326, On Agreeing to the Amendment,Amendment Author: Hice of Georgia Part E Amendment No. 2,Sep 15, 2022, 03:02 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-434.csv
433,Bill Number: H. R. 8326, On Agreeing to the Amendment,Amendment Author: Danny K. Davis of Illinois Part E Amendment En Bloc,Sep 15, 2022, 02:51 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-433.csv
432,Bill Number: H. R. 302, On Passage,Preventing a Patronage System Act,Sep 15, 2022, 02:28 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-432.csv
431,Bill Number: H. R. 302, On Agreeing to the Amendment,Amendment Author: Hice of Georgia Part A Amendment No. 1,Sep 15, 2022, 02:16 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-431.csv
430,Bill Number: S. 442, On Motion to Suspend the Rules and Pass,BRIGHT Act,Sep 14, 2022, 04:03 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-430.csv
429,Bill Number: S. 2293, On Motion to Suspend the Rules and Pass,CREW Act,Sep 14, 2022, 03:54 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-429.csv
428,Bill Number: H. R. 5774, On Motion to Suspend the Rules and Pass, as Amended,Expediting Disaster Recovery Act,Sep 14, 2022, 03:46 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-428.csv
427,Bill Number: H. R. 884, On Motion to Suspend the Rules and Pass, as Amended,National Aviation Preparedness Plan Act,Sep 14, 2022, 03:33 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-427.csv
426,MOTION, On Motion to Suspend the Rules and Pass Certain Bills,,Sep 14, 2022, 03:14 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-426.csv
425,Bill Number: H. Res. 1339, On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 302) Preventing a Patronage System Act; providing for consideration of the bill (H.R. 2988) Whistleblower Protection Improvement Act; providing for consideration of the bill (H.R. 8326) Ensuring a Fair and Accurate Census Act,Sep 14, 2022, 02:58 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-425.csv
424,Bill Number: H. Res. 1339, On Ordering the Previous Question,Providing for consideration of the bill (H.R. 302) Preventing a Patronage System Act; providing for consideration of the bill (H.R. 2988) Whistleblower Protection Improvement Act; providing for consideration of the bill (H.R. 8326) Ensuring a Fair and Accurate Census Act,Sep 14, 2022, 02:41 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-424.csv
423,Bill Number: H. R. 1066, On Motion to Suspend the Rules and Pass, as Amended,Wildfire Recovery Act,Sep 13, 2022, 07:45 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-423.csv
422,Bill Number: H. R. 5315, On Motion to Suspend the Rules and Pass, as Amended,Drone Infrastructure Inspection Grant Act,Sep 13, 2022, 07:35 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-422.csv
421,Bill Number: S. 4785, On Motion to Suspend the Rules and Pass,To extend by 19 days the authorization for the special assessment for the Domestic Trafficking Victims’ Fund,Sep 13, 2022, 07:24 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-421.csv
420,Bill Number: H. R. 5376, On Motion to Concur in the Senate Amendment,To provide for reconciliation pursuant to title II of S. Con. Res. 14,Aug 12, 2022, 05:38 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-420.csv
419,Bill Number: H. Res. 1316, On Agreeing to the Resolution,Providing for consideration of the Senate amendment to the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14,Aug 12, 2022, 11:48 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-419.csv
418,Bill Number: H. Res. 1316, On Ordering the Previous Question,Providing for consideration of the Senate amendment to the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14,Aug 12, 2022, 11:21 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-418.csv
417,Bill Number: S. 3451, On Motion to Suspend the Rules and Pass,To include certain computer-related projects in the Federal permitting program under title XLI of the FAST Act, and for other purposes,Jul 29, 2022, 08:23 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-417.csv
416,Bill Number: H. R. 7283, On Motion to Suspend the Rules and Pass, as Amended,STREAM Act,Jul 29, 2022, 08:06 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-416.csv
415,Bill Number: H. R. 263, On Passage,Big Cat Public Safety Act,Jul 29, 2022, 07:49 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-415.csv
414,Bill Number: H. R. 5118, On Passage,Continental Divide Trail Completion Act,Jul 29, 2022, 07:33 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-414.csv
413,Bill Number: H. R. 5118, On Motion to Recommit,Continental Divide Trail Completion Act,Jul 29, 2022, 07:15 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-413.csv
412,Bill Number: H. R. 5118, On Agreeing to the Amendment,Amendment Author: Velazquez of New York Part C Amendment No. 3,Jul 29, 2022, 06:59 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-412.csv
411,Bill Number: H. R. 5118, On Agreeing to the Amendment,Amendment Author: Schrier of Washington Part C Amendment No. 2,Jul 29, 2022, 06:43 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-411.csv
410,Bill Number: H. R. 1808, On Passage,Assault Weapons Ban,Jul 29, 2022, 06:25 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-410.csv
409,Bill Number: H. R. 1808, On Motion to Recommit,Assault Weapons Ban,Jul 29, 2022, 06:08 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-409.csv
408,Bill Number: H. Res. 1302, On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 1808) to regulate assault weapons, to ensure that the right to keep and bear arms is not unlimited, and for other purposes,Jul 29, 2022, 03:44 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-408.csv
407,Bill Number: H. Res. 1302, On Ordering the Previous Question,Providing for consideration of the bill (H.R. 1808) to regulate assault weapons, to ensure that the right to keep and bear arms is not unlimited, and for other purposes,Jul 29, 2022, 03:27 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-407.csv
406,Bill Number: H. Res. 1300, On Agreeing to the Resolution,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and for other purposes,Jul 29, 2022, 11:30 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-406.csv
405,Bill Number: H. Res. 1300, On Ordering the Previous Question,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and for other purposes,Jul 29, 2022, 11:16 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-405.csv
404,Bill Number: H. R. 4346, On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt,Making appropriations for Legislative Branch for the fiscal year ending September 30, 2022, and for other purposes,Jul 28, 2022, 03:06 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-404.csv
403,Bill Number: H. Res. 1289, On Agreeing to the Resolution,Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to the bill (H.R. 4346) making appropriations for the Legislative Branch for the fiscal year ending September 30, 2022, and for other purposes,Jul 28, 2022, 12:53 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-403.csv
402,Bill Number: H. Res. 1289, On Ordering the Previous Question,Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to the bill (H.R. 4346) making appropriations for the Legislative Branch for the fiscal year ending September 30, 2022, and for other purposes,Jul 28, 2022, 12:41 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-402.csv
401,MOTION, On Motion to Suspend the Rules and Pass Certain Bills,,Jul 27, 2022, 06:15 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-401.csv
400,Bill Number: H. R. 4040, On Passage,Advancing Telehealth Beyond COVID-19 Act,Jul 27, 2022, 06:05 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-400.csv
399,Bill Number: H. R. 4040, On Motion to Recommit,Advancing Telehealth Beyond COVID-19 Act,Jul 27, 2022, 05:56 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-399.csv
398,Bill Number: H. R. 3771, On Passage,South Asian Heart Health Awareness and Research Act,Jul 27, 2022, 05:49 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-398.csv
397,Bill Number: H. R. 3771, On Motion to Recommit,South Asian Heart Health Awareness and Research Act,Jul 27, 2022, 05:39 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-397.csv
396,Bill Number: H. R. 6929, On Passage,Susan Muffley Act,Jul 27, 2022, 05:30 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-396.csv
395,Bill Number: H. Res. 1256, On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 263) Big Cat Public Safety Act, and providing for consideration of the bill (H.R. 4040) Advancing Telehealth Beyond COVID-19 Act, and for other purposes,Jul 27, 2022, 11:59 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-395.csv
394,Bill Number: H. Res. 1256, On Ordering the Previous Question,Providing for consideration of the bill (H.R. 263) Big Cat Public Safety Act, and providing for consideration of the bill (H.R. 4040) Advancing Telehealth Beyond COVID-19 Act, and for other purposes,Jul 27, 2022, 11:47 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-394.csv
393,Bill Number: H. R. 7734, On Motion to Suspend the Rules and Pass, as Amended,Timely Delivery of Bank Secrecy Act Reports Act,Jul 26, 2022, 08:49 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-393.csv
392,Bill Number: H. R. 8454, On Motion to Suspend the Rules and Pass, as Amended,Medical Marijuana and Cannabidiol Research Expansion Act,Jul 26, 2022, 08:40 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-392.csv
391,Bill Number: H. R. 7180, On Motion to Suspend the Rules and Pass,Brycen Gray and Ben Price COVID-19 Cognitive Research Act,Jul 26, 2022, 08:30 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-391.csv
390,Bill Number: H. R. 3588, On Motion to Suspend the Rules and Pass, as Amended,Mathematical and Statistical Modeling Education Act,Jul 26, 2022, 08:21 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-390.csv
389,Bill Number: H. R. 7289, On Motion to Suspend the Rules and Pass, as Amended,Federal PFAS Research Evaluation Act,Jul 26, 2022, 08:10 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-389.csv
388,Bill Number: H. R. 6552, On Motion to Suspend the Rules and Pass, as Amended,Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act of 2022,Jul 26, 2022, 08:01 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-388.csv
387,Bill Number: H. Res. 1254, On Agreeing to the Resolution,Providing for consideration of the bills: H.R. 3771 South Asian Heart Health Awareness and Research Act, H.R. 5118 Wildfire Response and Drought Resiliency Act, and H.R. 6929 Susan Muffley Act,Jul 26, 2022, 07:51 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-387.csv
386,Bill Number: H. Res. 1254, On Ordering the Previous Question,Providing for consideration of the bills: H.R. 3771 South Asian Heart Health Awareness and Research Act, H.R. 5118 Wildfire Response and Drought Resiliency Act, and H.R. 6929 Susan Muffley Act,Jul 26, 2022, 07:38 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-386.csv
385,Bill Number: H. R. 8373, On Passage,Right to Contraception Act,Jul 21, 2022, 11:43 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-385.csv
384,Bill Number: H. R. 8373, On Motion to Recommit,Right to Contraception Act,Jul 21, 2022, 11:29 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-384.csv
383,Bill Number: H. R. 8294, On Passage,,Jul 20, 2022, 02:17 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-383.csv
382,Bill Number: H. R. 8294, On Motion to Recommit,,Jul 20, 2022, 02:04 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-382.csv
381,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 8,Jul 20, 2022, 01:50 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-381.csv
380,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: Tlaib of Michigan Part A Amendment No. 137,Jul 20, 2022, 01:40 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-380.csv
379,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 7,Jul 20, 2022, 01:31 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-379.csv
378,Bill Number: H. R. 7693, On Motion to Suspend the Rules and Pass,National Park Foundation Reauthorization Act,Jul 19, 2022, 06:35 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-378.csv
377,Bill Number: H. R. 7025, On Motion to Suspend the Rules and Pass, as Amended,Advancing Human Rights-Centered International Conservation Act,Jul 19, 2022, 06:26 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-377.csv
376,Bill Number: H. R. 4404, On Motion to Suspend the Rules and Pass, as Amended,Kissimmee River Wild and Scenic River Act,Jul 19, 2022, 06:18 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-376.csv
375,Bill Number: S. 144, On Motion to Suspend the Rules and Pass,Desert Sage Youth Wellness Center Access Improvement Act,Jul 19, 2022, 06:10 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-375.csv
374,MOTION, On Motion to Suspend the Rules and Pass Certain Bills,,Jul 19, 2022, 06:02 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-374.csv
373,Bill Number: H. R. 8404, On Passage,Respect for Marriage Act,Jul 19, 2022, 05:53 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-373.csv
372,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 6,Jul 19, 2022, 05:43 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-372.csv
371,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 5,Jul 19, 2022, 05:32 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-371.csv
370,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 4,Jul 19, 2022, 05:24 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-370.csv
369,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 3,Jul 19, 2022, 05:13 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-369.csv
368,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 2,Jul 19, 2022, 05:04 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-368.csv
367,Bill Number: H. R. 8294, On Agreeing to the Amendment,Amendment Author: DeLauro of Connecticut Part A Amendment En Bloc No. 1,Jul 19, 2022, 04:54 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-367.csv
366,Bill Number: H. Res. 1232, On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 8294), Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2023; providing for consideration of the bill (H.R. 8373), Right to Contraception Act; and providing for consideration of the bill (H.R. 8404), Respect for Marriage Act,Jul 19, 2022, 12:06 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-366.csv
365,Bill Number: H. Res. 1232, On Ordering the Previous Question,Providing for consideration of the bill (H.R. 8294), Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2023; providing for consideration of the bill (H.R. 8373), Right to Contraception Act; and providing for consideration of the bill (H.R. 8404), Respect for Marriage Act,Jul 19, 2022, 11:55 AM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-365.csv
364,Bill Number: H. Res. 1130, On Motion to Suspend the Rules and Agree, as Amended,Expressing support for the sovereign decision of Finland and Sweden to apply to join the North Atlantic Treaty Organization (NATO) as well as calling on all members of NATO to ratify the protocols of accession swiftly,Jul 18, 2022, 07:03 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-364.csv
363,Bill Number: H. R. 8351, On Motion to Suspend the Rules and Pass,Formula Act,Jul 15, 2022, 01:50 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-363.csv
362,Bill Number: H. R. 8297, On Passage,Ensuring Access to Abortion Act,Jul 15, 2022, 01:38 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-362.csv
361,Bill Number: H. R. 8297, On Motion to Recommit,Ensuring Access to Abortion Act,Jul 15, 2022, 01:26 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-361.csv
360,Bill Number: H. R. 8296, On Passage,Women’s Health Protection Act,Jul 15, 2022, 01:13 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-360.csv
359,Bill Number: H. R. 8296, On Motion to Recommit,Women’s Health Protection Act,Jul 15, 2022, 01:02 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-359.csv
358,Bill Number: H. R. 5659, On Motion to Suspend the Rules and Pass,To designate the facility of the United States Postal Service located at 1961 North C Street in Oxnard, California, as the “John R. Hatcher III Post Office Building”,Jul 14, 2022, 06:57 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-358.csv
357,Bill Number: H. R. 203, On Motion to Suspend the Rules and Pass,To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the “Benny C. Martinez Post Office Buidling”,Jul 14, 2022, 06:49 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-357.csv
356,Bill Number: H. R. 7337, On Motion to Suspend the Rules and Pass, as Amended,Access for Veterans to Records Act,Jul 14, 2022, 06:42 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-356.csv
355,Bill Number: H. Res. 892, On Motion to Suspend the Rules and Agree, as Amended,Calling on the Government of the Republic of Rwanda to release Paul Rusesabagina on humanitarian grounds,Jul 14, 2022, 06:33 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-355.csv
354,Bill Number: H. Con. Res. 45, On Motion to Suspend the Rules and Agree to the Resolution,Expressing the sense of Congress regarding the execution-style murders of United States citizens Yilli, Agron, and Mehmet Bytyqui in the Republic of Serbia in July 1999,Jul 14, 2022, 06:26 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-354.csv
353,Bill Number: H. Res. 720, On Motion to Suspend the Rules and Agree to the Resolution,Calling for stability and the cessation of violence and condemning ISIS-affiliated terrorist activity in norther Mozambique, including the Cabo Delgado Province, and for other purposes,Jul 14, 2022, 06:18 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-353.csv
352,Bill Number: H. Con. Res. 59, On Motion to Suspend the Rules and Agree to the Resolution,Condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan,Jul 14, 2022, 06:10 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-352.csv
351,Bill Number: H. R. 1934, On Motion to Suspend the Rules and Pass, as Amended,Promoting United States International Leadership in 5G Act of 2021,Jul 14, 2022, 06:01 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-351.csv
350,Bill Number: H. R. 7900, On Passage,National Defense Authorization Act for Fiscal Year 2023,Jul 14, 2022, 05:53 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-350.csv
349,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Meng of New York Part A Amendment No. 587,Jul 14, 2022, 05:42 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-349.csv
348,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Connolly of Virginia Part A Amendment No. 495,Jul 14, 2022, 05:34 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-348.csv
347,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Evans of Pennsylvania Part A Amendment No. 461,Jul 14, 2022, 05:25 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-347.csv
346,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: DeGette of Colorado Part A Amendment No. 456,Jul 14, 2022, 05:17 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-346.csv
345,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Neguse of Colorado Part A Amendment No. 455,Jul 14, 2022, 05:08 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-345.csv
344,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Connolly of Virginia Part A Amendment No. 454,Jul 14, 2022, 03:08 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-344.csv
343,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Green of Texas Part A Amendment No. 448,Jul 14, 2022, 03:01 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-343.csv
342,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Schiff of California Part A Amendment No. 447,Jul 14, 2022, 02:55 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-342.csv
341,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Langevin of Rhode Island Part A Amendment No. 426,Jul 14, 2022, 02:43 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-341.csv
340,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Garamendi of California Part A Amendment No. 410,Jul 14, 2022, 02:37 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-340.csv
339,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Pallone of New Jersey Part A Amendment No. 399,Jul 14, 2022, 02:31 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-339.csv
338,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Speier of California Part A Amendment No. 395,Jul 14, 2022, 02:25 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-338.csv
337,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Jayapal of Washington Part A Amendment No. 392,Jul 14, 2022, 02:18 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-337.csv
336,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Keating of Massachusetts Part A Amendment No. 391,Jul 14, 2022, 02:11 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-336.csv
335,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Bowman of New York Part A Amendment No. 384,Jul 14, 2022, 02:04 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-335.csv
334,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Smith of Washington Part A Amendment En Bloc No. 4,Jul 14, 2022, 01:55 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-334.csv
333,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Smith of Washington Part A Amendment En Bloc No. 3,Jul 14, 2022, 01:46 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-333.csv
332,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Smith of Washington Part A Amendment En Bloc No. 2, as Modified,Jul 14, 2022, 01:38 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-332.csv
331,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Speier of California Part A Amendment No. 81,Jul 14, 2022, 01:27 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-331.csv
330,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Levin of Michigan Part A Amendment No. 79,Jul 14, 2022, 01:18 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-330.csv
329,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Speier of California Part A Amendment No. 49,Jul 14, 2022, 01:09 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-329.csv
328,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Torres of Califorina Part A Amendment No. 48,Jul 14, 2022, 12:59 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-328.csv
327,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Aguilar of California Part A Amendment No. 33,Jul 14, 2022, 12:49 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-327.csv
326,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Rice of New York Part A Amendment No. 32,Jul 13, 2022, 10:35 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-326.csv
325,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Schneider of Illinois Part A Amendment No. 31,Jul 13, 2022, 10:27 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-325.csv
324,Bill Number: H. R. 7900, On Agreeing to the Amendment,Amendment Author: Sanchez of California Part A Amendment No. 29,Jul 13, 2022, 10:20 PM,https://spacepowermonkey.com/mfpkg-pol-tracker/votes/117-2-324.csv
